account_id,driver_1,driver_1_shap,driver_2,driver_2_shap,driver_3,driver_3_shap,summary
ACC01612,amount anomaly,-0.210974,fraud ring structure,-0.069193,high avg transaction,-0.05324,amount anomaly | fraud ring structure | high avg transaction
ACC00664,amount anomaly,-0.189096,high avg transaction,-0.065346,fraud ring structure,-0.054678,amount anomaly | high avg transaction | fraud ring structure
ACC00493,amount anomaly,-0.216492,high avg transaction,-0.055487,large total outflow,-0.042673,amount anomaly | high avg transaction | large total outflow
ACC00149,amount anomaly,-0.197117,high avg transaction,-0.053671,large total outflow,-0.042766,amount anomaly | high avg transaction | large total outflow
ACC00634,amount anomaly,-0.280595,network influence,0.085463,high avg transaction,-0.056697,amount anomaly | network influence | high avg transaction
ACC00352,amount anomaly,-0.175541,high avg transaction,-0.051144,transfer hub,-0.043359,amount anomaly | high avg transaction | transfer hub
ACC01880,amount anomaly,-0.183149,fraud ring structure,-0.046346,large total outflow,-0.046037,amount anomaly | fraud ring structure | large total outflow
ACC00343,amount anomaly,-0.184174,high avg transaction,-0.056086,large total outflow,-0.045641,amount anomaly | high avg transaction | large total outflow
ACC01359,amount anomaly,-0.196535,high avg transaction,-0.054974,network influence,-0.051159,amount anomaly | high avg transaction | network influence
ACC00078,amount anomaly,-0.191671,fraud ring structure,-0.064609,network influence,-0.057865,amount anomaly | fraud ring structure | network influence
ACC00006,amount anomaly,-0.189783,high avg transaction,-0.053971,large total outflow,-0.053402,amount anomaly | high avg transaction | large total outflow
ACC00668,amount anomaly,-0.204269,high avg transaction,-0.066683,large total outflow,-0.05826,amount anomaly | high avg transaction | large total outflow
ACC01262,amount anomaly,-0.206198,high avg transaction,-0.056081,network influence,-0.044523,amount anomaly | high avg transaction | network influence
ACC00727,amount anomaly,-0.12773,fraud ring structure,0.058999,tight fraud cluster,0.052846,amount anomaly | fraud ring structure | tight fraud cluster
ACC00370,amount anomaly,-0.175335,high avg transaction,-0.070321,large total outflow,-0.065136,amount anomaly | high avg transaction | large total outflow
ACC00484,amount anomaly,-0.177958,network influence,-0.054075,high avg transaction,-0.052135,amount anomaly | network influence | high avg transaction
ACC00984,amount anomaly,-0.183091,high avg transaction,-0.071348,network influence,-0.052471,amount anomaly | high avg transaction | network influence
ACC01360,amount anomaly,-0.187413,high avg transaction,-0.065454,fraud ring structure,-0.053826,amount anomaly | high avg transaction | fraud ring structure
ACC00191,amount anomaly,-0.188683,transfer hub,-0.063687,high avg transaction,-0.063101,amount anomaly | transfer hub | high avg transaction
ACC01752,amount anomaly,-0.172381,high avg transaction,-0.056858,large total outflow,-0.050837,amount anomaly | high avg transaction | large total outflow
ACC00597,amount anomaly,-0.189378,high avg transaction,-0.045797,fraud ring structure,-0.040277,amount anomaly | high avg transaction | fraud ring structure
ACC00143,amount anomaly,0.503834,network influence,-0.032939,high avg transaction,-0.025668,amount anomaly | network influence | high avg transaction
ACC00568,amount anomaly,-0.127232,high receive volume,0.050715,transfer hub,0.04567,amount anomaly | high receive volume | transfer hub
ACC00495,amount anomaly,-0.197033,high avg transaction,-0.057426,large total outflow,-0.049993,amount anomaly | high avg transaction | large total outflow
ACC01830,amount anomaly,-0.200836,large total outflow,-0.0568,high avg transaction,-0.055505,amount anomaly | large total outflow | high avg transaction
ACC00638,amount anomaly,-0.18248,fraud ring structure,-0.056708,network influence,-0.046416,amount anomaly | fraud ring structure | network influence
ACC00682,amount anomaly,-0.12235,transfer hub,0.04795,tight fraud cluster,0.046064,amount anomaly | transfer hub | tight fraud cluster
ACC01172,amount anomaly,-0.195492,high avg transaction,-0.053941,fraud ring structure,-0.04308,amount anomaly | high avg transaction | fraud ring structure
ACC00390,amount anomaly,-0.192598,high avg transaction,-0.050984,network influence,-0.048558,amount anomaly | high avg transaction | network influence
ACC00014,amount anomaly,-0.204123,high avg transaction,-0.054397,network influence,-0.05213,amount anomaly | high avg transaction | network influence
ACC00941,amount anomaly,-0.191265,high avg transaction,-0.051721,large total outflow,-0.046417,amount anomaly | high avg transaction | large total outflow
ACC01176,amount anomaly,-0.18862,network influence,-0.068018,high avg transaction,-0.050239,amount anomaly | network influence | high avg transaction
ACC00350,amount anomaly,-0.188587,high avg transaction,-0.057797,network influence,-0.045369,amount anomaly | high avg transaction | network influence
ACC00300,amount anomaly,0.477656,high avg transaction,-0.029239,large total outflow,-0.022976,amount anomaly | high avg transaction | large total outflow
ACC00331,amount anomaly,-0.196093,high avg transaction,-0.047629,large total outflow,-0.041772,amount anomaly | high avg transaction | large total outflow
ACC01993,amount anomaly,-0.175618,high avg transaction,-0.054563,transfer hub,-0.049143,amount anomaly | high avg transaction | transfer hub
ACC00131,amount anomaly,-0.177143,high avg transaction,-0.051165,fraud ring structure,-0.03885,amount anomaly | high avg transaction | fraud ring structure
ACC00042,amount anomaly,-0.191247,high avg transaction,-0.062465,large total outflow,-0.043854,amount anomaly | high avg transaction | large total outflow
ACC00259,amount anomaly,-0.197332,fraud ring structure,0.084476,high avg transaction,-0.063359,amount anomaly | fraud ring structure | high avg transaction
ACC00824,amount anomaly,-0.186121,high avg transaction,-0.058027,fraud ring structure,-0.051034,amount anomaly | high avg transaction | fraud ring structure
ACC00556,amount anomaly,-0.195403,high avg transaction,-0.059177,fraud ring structure,-0.045789,amount anomaly | high avg transaction | fraud ring structure
ACC01122,amount anomaly,-0.186589,network influence,-0.057597,high avg transaction,-0.053443,amount anomaly | network influence | high avg transaction
ACC01914,amount anomaly,-0.207251,high avg transaction,-0.080162,large total outflow,-0.053758,amount anomaly | high avg transaction | large total outflow
ACC01585,amount anomaly,-0.189113,high avg transaction,-0.049976,network influence,-0.048082,amount anomaly | high avg transaction | network influence
ACC01127,amount anomaly,-0.194589,high avg transaction,-0.057472,fraud ring structure,-0.057059,amount anomaly | high avg transaction | fraud ring structure
ACC01980,amount anomaly,-0.189919,high avg transaction,-0.054219,network influence,-0.048688,amount anomaly | high avg transaction | network influence
ACC01757,amount anomaly,-0.189296,high avg transaction,-0.069214,fraud ring structure,-0.055135,amount anomaly | high avg transaction | fraud ring structure
ACC01094,amount anomaly,-0.186926,network influence,-0.058886,high avg transaction,-0.056239,amount anomaly | network influence | high avg transaction
ACC01028,amount anomaly,-0.180057,transfer hub,-0.070284,high avg transaction,-0.052503,amount anomaly | transfer hub | high avg transaction
ACC01559,amount anomaly,-0.20879,high avg transaction,-0.057397,fraud ring structure,-0.043421,amount anomaly | high avg transaction | fraud ring structure
ACC01240,amount anomaly,-0.201841,network influence,-0.067943,high avg transaction,-0.057464,amount anomaly | network influence | high avg transaction
ACC00908,amount anomaly,-0.174053,large total outflow,-0.050247,high avg transaction,-0.047511,amount anomaly | large total outflow | high avg transaction
ACC00397,amount anomaly,-0.187373,high avg transaction,-0.045327,network influence,-0.044401,amount anomaly | high avg transaction | network influence
ACC01805,amount anomaly,-0.185802,high avg transaction,-0.055204,large total outflow,-0.044291,amount anomaly | high avg transaction | large total outflow
ACC01247,amount anomaly,-0.193068,transfer hub,-0.084241,high avg transaction,-0.056801,amount anomaly | transfer hub | high avg transaction
ACC01124,amount anomaly,-0.184129,transfer hub,-0.062536,high avg transaction,-0.056819,amount anomaly | transfer hub | high avg transaction
ACC01450,amount anomaly,-0.179848,high avg transaction,-0.054923,large total outflow,-0.040634,amount anomaly | high avg transaction | large total outflow
ACC00220,amount anomaly,-0.215839,high avg transaction,-0.053048,large total outflow,-0.052302,amount anomaly | high avg transaction | large total outflow
ACC01227,amount anomaly,-0.214689,large total outflow,-0.055371,high avg transaction,-0.055282,amount anomaly | large total outflow | high avg transaction
ACC01097,amount anomaly,-0.19227,high avg transaction,-0.053591,fraud ring structure,-0.045285,amount anomaly | high avg transaction | fraud ring structure
ACC00248,amount anomaly,-0.182574,network influence,-0.074799,large total outflow,-0.047704,amount anomaly | network influence | large total outflow
ACC00159,amount anomaly,-0.186974,high avg transaction,-0.058838,fraud ring structure,-0.050122,amount anomaly | high avg transaction | fraud ring structure
ACC00855,amount anomaly,-0.096993,high receive volume,0.093706,transfer hub,0.072236,amount anomaly | high receive volume | transfer hub
ACC01015,amount anomaly,-0.185794,large total outflow,-0.062971,high avg transaction,-0.05292,amount anomaly | large total outflow | high avg transaction
ACC01834,amount anomaly,-0.183931,high avg transaction,-0.05429,large total outflow,-0.044257,amount anomaly | high avg transaction | large total outflow
ACC00798,amount anomaly,-0.195658,network influence,-0.061039,high avg transaction,-0.056911,amount anomaly | network influence | high avg transaction
ACC00781,amount anomaly,-0.198089,high avg transaction,-0.059134,large total outflow,-0.045796,amount anomaly | high avg transaction | large total outflow
ACC00452,amount anomaly,0.302125,high avg transaction,0.085779,fraud ring structure,0.081373,amount anomaly | high avg transaction | fraud ring structure
ACC01080,amount anomaly,-0.177374,high avg transaction,-0.047927,large total outflow,-0.046222,amount anomaly | high avg transaction | large total outflow
ACC01340,amount anomaly,-0.194501,high avg transaction,-0.052671,large total outflow,-0.04296,amount anomaly | high avg transaction | large total outflow
ACC01516,amount anomaly,0.317491,high avg transaction,0.083285,fraud ring structure,0.07519,amount anomaly | high avg transaction | fraud ring structure
ACC00285,amount anomaly,0.243986,diverse receivers,0.074772,fraud ring structure,0.06734,amount anomaly | diverse receivers | fraud ring structure
ACC01795,amount anomaly,-0.179588,high avg transaction,-0.039254,large total outflow,-0.037457,amount anomaly | high avg transaction | large total outflow
ACC00826,amount anomaly,0.274017,high avg transaction,0.084976,diverse receivers,0.073145,amount anomaly | high avg transaction | diverse receivers
ACC00027,amount anomaly,-0.190604,network influence,-0.058969,high avg transaction,-0.057833,amount anomaly | network influence | high avg transaction
ACC01320,amount anomaly,-0.189179,high avg transaction,-0.054412,network influence,-0.043113,amount anomaly | high avg transaction | network influence
ACC00206,amount anomaly,-0.229626,high avg transaction,-0.063124,large total outflow,-0.049156,amount anomaly | high avg transaction | large total outflow
ACC00723,amount anomaly,-0.192135,fraud ring structure,-0.063278,high avg transaction,-0.062566,amount anomaly | fraud ring structure | high avg transaction
ACC01001,amount anomaly,-0.196035,high avg transaction,-0.062426,large total outflow,-0.055255,amount anomaly | high avg transaction | large total outflow
