account_id,is_fraud,community_id,degree_centrality,betweenness_centrality,pagerank,clustering_coeff,eigenvector_centrality,total_sent,n_sent,mean_sent,std_sent,unique_receivers,total_received,n_received,unique_senders
ACC00443,0,1,0.011505752876438218,0.0005066346987307468,0.0004336236608192726,7.640288661209197e-06,0.0,747.46,12.0,62.288333333333334,69.1976125223109,11.0,604.71,12.0,12.0
ACC00459,0,1,0.011505752876438218,0.0007859284997854283,0.000927825463363933,4.2576655482256105e-06,0.0,511.43,8.0,63.92875,64.44604663426387,8.0,1972.94,15.0,15.0
ACC00741,1,3,0.010005002501250625,0.0008885824293528145,0.0006337077888429898,6.2364815742210525e-06,0.0,342.19,9.0,38.02111111111111,28.801207632859963,9.0,24140.35,11.0,11.0
ACC00449,1,0,0.006503251625812906,0.0009435398379870617,0.0011969052502790018,0.0004243399545876601,0.0,115.15,5.0,23.03,8.752753852359838,5.0,65992.67,10.0,8.0
ACC01811,0,2,0.0080040020010005,0.002725587017733091,0.0002475153367944465,1.4881649729830574e-05,0.0,602.51,10.0,60.251,46.743777827167065,10.0,272.46,6.0,6.0
ACC00854,1,2,0.011505752876438218,0.006961438677296606,0.0002962802500091169,5.436601865761843e-07,0.0,944.3,9.0,104.92222222222222,212.05903150878632,9.0,413.43,14.0,14.0
ACC01276,0,2,0.012006003001500749,0.005386952735627073,0.0005902267023958301,1.7217069131058822e-06,0.0,1462.32,16.0,91.395,143.3501866525933,16.0,1556.94,8.0,8.0
ACC01260,0,3,0.007003501750875437,0.021604646166927307,0.0001560300454307852,0.0,0.0,122.75999999999999,7.0,17.537142857142857,15.735484013618935,7.0,171.07999999999998,7.0,7.0
ACC01901,0,2,0.0080040020010005,7.53630068287397e-05,0.0004652278475024996,0.0,0.0,314.23,5.0,62.846000000000004,58.36053443895112,5.0,795.11,11.0,11.0
ACC01622,0,2,0.011005502751375688,0.0006783922491776419,0.00018551505607527222,4.270514368565834e-06,0.0,1542.3,17.0,90.7235294117647,153.0455870787025,17.0,182.96,5.0,5.0
ACC01936,0,3,0.011505752876438218,0.0029174997909365095,0.0006139726369773235,1.6991801299149533e-06,0.0,890.15,12.0,74.17916666666666,70.1254682639797,12.0,487.76,11.0,11.0
ACC00929,0,1,0.014507253626813406,0.004400348322309303,0.0003890721684947612,3.887221546704061e-06,0.0,1960.02,15.0,130.668,222.60082284535375,14.0,2348.27,15.0,15.0
ACC00922,0,3,0.009004502251125562,0.0022293428996780673,0.00029982306057143855,0.0,0.0,652.3299999999999,9.0,72.4811111111111,107.19723753955188,9.0,479.91,9.0,9.0
ACC00066,0,6,0.010505252626313155,0.002794064700017677,0.0004694092067149008,3.046363488171883e-06,0.0,369.04,8.0,46.13,56.104565131292375,8.0,1472.82,14.0,13.0
ACC00917,0,8,0.00850425212606303,0.000899598948623461,0.00042545373694090056,5.120322571869998e-06,0.0,318.81,7.0,45.544285714285714,30.39172028537973,7.0,440.26,10.0,10.0
ACC01767,0,4,0.01250625312656328,0.001534425871594456,0.0002947443155033515,8.678457164716504e-06,0.0,587.0699999999999,14.0,41.933571428571426,38.07652893180398,14.0,443.22,11.0,11.0
ACC00603,0,2,0.009004502251125562,0.0022384816031639446,0.0001611655144394633,1.4516102616567324e-06,0.0,931.88,12.0,77.65666666666667,107.12425787020614,12.0,143.41,6.0,6.0
ACC01721,0,1,0.00850425212606303,0.0006146717002144716,0.0006074179135834921,1.1499927866739486e-05,0.0,379.26,7.0,54.18,36.058812607553605,7.0,912.25,10.0,10.0
ACC00570,0,3,0.010505252626313155,0.005013017019020021,0.0006925523075052977,5.438917568534588e-06,0.0,1204.3400000000001,8.0,150.54250000000002,184.2627066950104,8.0,906.34,13.0,13.0
ACC01881,0,0,0.014007003501750874,0.0009415368344833077,0.0009560379049851851,5.783132979457805e-06,0.0,194.75,7.0,27.821428571428573,14.496971440696878,7.0,1549.3600000000001,21.0,21.0
ACC00644,0,6,0.009504752376188093,0.0024258876184839167,0.0003650608844493429,1.6142529316674753e-06,0.0,533.31,10.0,53.330999999999996,46.06788094154586,10.0,1155.23,9.0,9.0
ACC00663,0,7,0.0080040020010005,0.00031422117465138976,0.00018073633791410772,1.487427122295556e-06,0.0,380.41,7.0,54.34428571428572,43.340655223912975,7.0,413.90999999999997,9.0,9.0
ACC00272,0,0,0.007503751875937968,0.0005776161353950249,0.00035731131686061535,2.152616008241011e-06,0.0,280.71,8.0,35.08875,36.1852351252749,8.0,300.61,7.0,7.0
ACC01976,0,6,0.009504752376188093,0.004113793633553514,0.0001554408050921064,4.5052960638749305e-06,0.0,967.4300000000001,13.0,74.4176923076923,114.00011324218399,13.0,194.2,6.0,6.0
ACC00373,0,2,0.012006003001500749,0.002154981394601205,0.00027336731868522036,4.359927558428314e-06,0.0,589.95,12.0,49.1625,31.24589984010993,12.0,785.76,12.0,12.0
ACC00662,0,2,0.014507253626813406,0.005300322834089718,0.0005523841705364069,2.9375807771209047e-06,0.0,1724.77,13.0,132.67461538461538,172.99206429850014,13.0,696.55,16.0,16.0
ACC01139,0,2,0.009004502251125562,0.0016667492905611966,0.0002825157900141061,4.735018133637951e-06,0.0,302.57,8.0,37.82125,24.458583908021218,8.0,505.52,10.0,10.0
ACC00818,0,2,0.006503251625812906,0.0017767892955486753,0.0003758234266046601,0.0,0.0,227.2,8.0,28.4,26.322337607873223,8.0,109.61,5.0,5.0
ACC01013,0,3,0.010505252626313155,0.007782044175240774,0.00021497375066579523,8.199056939018536e-07,0.0,677.05,11.0,61.55,64.36226922662065,11.0,202.63,10.0,10.0
ACC00773,1,3,0.011505752876438218,0.00047045544794419237,0.0008893502612641701,3.285691036759461e-06,0.0,474.85999999999996,9.0,52.76222222222222,44.662386797443375,9.0,38549.18000000001,14.0,14.0
ACC00179,0,2,0.009004502251125562,0.0030360525608149422,0.0003505728437939366,1.2280392951307915e-06,0.0,576.49,11.0,52.408181818181816,83.88960720115237,11.0,346.83,7.0,7.0
ACC00235,0,2,0.009004502251125562,0.00044103633398280724,0.0004223630872207286,2.8093558697859916e-06,0.0,588.7,6.0,98.11666666666667,145.88398303674967,6.0,989.72,12.0,12.0
ACC01839,0,2,0.010005002501250625,0.0032041796674112835,0.00047942276990152043,0.0,0.0,498.15000000000003,10.0,49.815000000000005,55.64934286324602,10.0,715.66,10.0,10.0
ACC01132,0,5,0.00850425212606303,2.303454029316961e-05,0.0004447643259457496,2.5615512341030946e-06,0.0,459.27,10.0,45.927,32.38303089582567,10.0,753.26,7.0,7.0
ACC00421,0,1,0.010505252626313155,0.0009872303519126932,0.0006773799043783551,2.897198586838886e-06,0.0,742.57,7.0,106.08142857142857,125.10178994570401,7.0,961.91,14.0,14.0
ACC01875,0,6,0.011005502751375688,0.0065220297836605995,0.0003561950273603962,4.827450262960682e-06,0.0,559.09,15.0,37.272666666666666,40.07160723837598,15.0,438.37,7.0,7.0
ACC01673,0,3,0.013006503251625811,0.010136699981622444,0.0003373678194408151,2.421092481227629e-06,0.0,1712.0,17.0,100.70588235294117,182.41254483514916,17.0,294.49,9.0,9.0
ACC00625,0,3,0.011505752876438218,0.00521794931499784,0.0007118740440814492,6.839363879069344e-06,0.0,1166.27,15.0,77.75133333333333,98.50796928361152,15.0,651.97,8.0,8.0
ACC01392,0,2,0.00850425212606303,0.00981534310698893,0.0003503629936043596,0.0,0.0,535.46,8.0,66.9325,65.59726426133508,8.0,479.92,9.0,9.0
ACC01142,0,6,0.00850425212606303,0.0042146949350551155,0.0002814694211973692,1.986377018074171e-06,0.0,193.89000000000001,8.0,24.236250000000002,24.468405247525695,8.0,524.94,9.0,9.0
ACC00457,1,2,0.006003001500750374,0.0005535800933499783,0.0021415921330654544,0.00196801881844563,0.0,45149.29,3.0,15049.763333333334,19834.721082345306,3.0,128284.20999999999,10.0,9.0
ACC00703,0,2,0.00850425212606303,0.001579869013585872,0.0002338259924131239,2.2624887376592572e-06,0.0,678.53,10.0,67.853,89.3182376611232,9.0,255.36,8.0,8.0
ACC00664,0,1,0.009004502251125562,0.0014787173366463012,0.0003947316592257626,1.646405779935592e-05,0.0,517.4200000000001,7.0,73.91714285714286,78.86898412647938,7.0,656.55,11.0,11.0
ACC00493,0,3,0.011005502751375688,0.001096894793743218,0.0008305721800043079,1.616606804439393e-06,0.0,1269.6399999999999,11.0,115.42181818181817,125.26458771881076,11.0,970.91,11.0,11.0
ACC00149,0,6,0.010505252626313155,0.0019639449354306782,0.0007728571229270118,3.839845627007639e-06,0.0,630.34,13.0,48.48769230769231,56.50169955465148,13.0,1090.24,8.0,8.0
ACC00634,0,2,0.010005002501250625,0.0003117174202716974,0.001210387012961761,1.6722912122196075e-05,0.0,926.24,10.0,92.624,109.52862327061158,10.0,1249.03,10.0,10.0
ACC00352,0,1,0.009504752376188093,0.0003853277990346525,0.00024073843450506544,0.0,0.0,904.4,13.0,69.56923076923077,56.526171882521,13.0,236.07999999999998,6.0,6.0
ACC01880,0,3,0.011005502751375688,0.008592759843385157,0.000221111268300729,2.531769161252889e-06,0.0,666.48,13.0,51.26769230769231,66.4718055712152,13.0,346.52,9.0,9.0
ACC00343,0,2,0.011005502751375688,0.0032938140742042694,0.0002244985365143556,7.976734274900813e-06,0.0,1564.97,12.0,130.41416666666666,264.92608782136455,12.0,260.67,10.0,10.0
ACC01359,0,3,0.014507253626813406,0.011948667026205796,0.0004900071498117777,6.475031345740032e-06,0.0,928.22,16.0,58.01375,69.05663452316995,16.0,809.21,13.0,13.0
ACC00078,0,3,0.010005002501250625,0.006172881235412501,0.0004875933614870078,9.639107001033524e-06,0.0,626.91,10.0,62.690999999999995,108.67554855828631,10.0,625.6,10.0,10.0
ACC00006,0,6,0.00850425212606303,0.0017760381692347677,0.00023501084876128807,3.2191757946320036e-06,0.0,282.83,9.0,31.425555555555555,26.933902015448446,9.0,270.85,8.0,8.0
ACC00668,0,6,0.010505252626313155,0.002255256757507883,0.0005910354873272017,9.015583137413758e-07,0.0,354.97,8.0,44.37125,51.91873029415437,8.0,861.9399999999999,13.0,13.0
ACC01262,0,0,0.01250625312656328,0.0004759637075795155,0.0004473492322834584,2.1366332930267967e-06,0.0,1462.86,16.0,91.42875,108.41799075030553,16.0,820.17,10.0,9.0
ACC00727,1,5,0.009004502251125562,0.0024207549220055477,0.0003123439545906624,1.683652330757028e-05,0.0,834.21,10.0,83.421,128.70152813130593,10.0,745.74,8.0,8.0
ACC00370,0,3,0.009504752376188093,0.0017715314113513213,0.00019187797056194008,3.893157621921914e-06,0.0,892.72,9.0,99.19111111111111,133.89274947177353,9.0,202.8,10.0,10.0
ACC00484,0,3,0.010505252626313155,0.008938277947782701,0.0003316818052713686,7.720761915405533e-07,0.0,386.91,10.0,38.691,44.50991361483417,10.0,324.4,11.0,11.0
ACC00984,0,2,0.014507253626813406,0.005630818412209108,0.000597102392957729,0.0,0.0,473.15,13.0,36.396153846153844,45.73993068396977,13.0,944.71,16.0,16.0
ACC01360,0,2,0.0080040020010005,0.0025794929496780424,0.00022666605417953801,0.0,0.0,432.71,10.0,43.271,45.59205594789026,10.0,525.71,6.0,6.0
ACC00191,0,4,0.00850425212606303,0.0003127189220235744,0.00022658139983859212,5.06785024560553e-06,0.0,406.29999999999995,9.0,45.14444444444444,54.60529670075768,9.0,535.62,8.0,8.0
ACC01752,0,5,0.011505752876438218,0.005289556690257041,0.00020993378725311896,5.501455380679734e-06,0.0,1036.36,15.0,69.09066666666666,101.14129405840883,15.0,391.05,8.0,8.0
ACC00597,0,6,0.009504752376188093,0.0016321974801214421,0.000267736126700969,0.0,0.0,460.39,12.0,38.365833333333335,35.36521569368136,12.0,291.84,7.0,7.0
ACC00143,1,8,0.009004502251125562,0.007573731810850371,0.0005524482169063172,2.7322197654853904e-06,0.0,736.9200000000001,9.0,81.88000000000001,119.35790840995833,9.0,10030.09,9.0,9.0
ACC00568,1,2,0.011005502751375688,0.008323731435287213,0.00036001177711812433,7.670002114912957e-07,0.0,1938.9499999999998,10.0,193.89499999999998,304.38918258082407,10.0,463.37,12.0,12.0
ACC00495,0,6,0.013006503251625811,0.0012328486565605125,0.0006932029943172102,3.1325103487818596e-06,0.0,587.95,13.0,45.22692307692308,39.9615484736297,13.0,1166.28,13.0,13.0
ACC01830,0,2,0.007003501750875437,0.0013918370596709766,0.00035588769753321255,0.0,0.0,251.05,6.0,41.84166666666667,33.9686463767202,6.0,510.19,8.0,8.0
ACC00638,0,3,0.011005502751375688,0.0024518014763137324,0.0005977763371569255,6.436747970790414e-06,0.0,2877.41,14.0,205.5292857142857,368.9428546425018,14.0,992.51,8.0,8.0
ACC00682,1,3,0.009504752376188093,0.006133447103932347,0.0004099580401780616,4.395585221689275e-06,0.0,272.94,9.0,30.326666666666668,51.52442187933796,9.0,735.9599999999999,10.0,10.0
ACC01172,0,6,0.015007503751875937,0.0009291432503038306,0.0007689063437468759,7.441638019842693e-06,0.0,1280.1399999999999,17.0,75.30235294117647,70.68999120538669,17.0,866.1999999999999,13.0,13.0
ACC00390,0,6,0.012006003001500749,0.0029047306436000785,0.0004909508911714108,2.5317847669351e-06,0.0,698.23,13.0,53.71,89.38933689204768,13.0,410.49,11.0,11.0
ACC00014,0,6,0.013006503251625811,0.00040861271476579135,0.0006635510042144297,5.953899316587584e-06,0.0,876.36,12.0,73.03,92.92336735181308,12.0,938.59,14.0,14.0
ACC00941,0,1,0.011505752876438218,0.003564970673524951,0.00023545736857305357,0.0,0.0,760.56,12.0,63.379999999999995,95.88384431175045,12.0,370.7,11.0,11.0
ACC01176,0,6,0.010505252626313155,0.0017184518185018435,0.0005096413736632206,8.801000247141786e-06,0.0,752.53,10.0,75.253,89.30791430028286,10.0,581.01,11.0,11.0
ACC00350,0,1,0.011505752876438218,0.004800823835341094,0.000328394122440571,5.2306363193991334e-06,0.0,431.11,12.0,35.92583333333334,45.103314423329216,12.0,649.6800000000001,11.0,11.0
ACC00300,1,3,0.009004502251125562,0.0022083113628886515,0.0004159366840570819,1.4694303414699919e-05,0.0,858.49,10.0,85.849,158.54692165272576,10.0,6574.39,8.0,8.0
ACC00331,0,3,0.010505252626313155,0.002255006382069914,0.00030426360141520804,3.342141002182913e-06,0.0,803.55,12.0,66.96249999999999,55.86588748145785,12.0,313.8,9.0,9.0
ACC01993,0,6,0.006003001500750374,0.0005355530618161934,0.00011663011458693316,9.548224100635e-06,0.0,408.71,9.0,45.41222222222222,28.006442463198436,9.0,88.7,3.0,3.0
ACC00131,0,1,0.014007003501750874,0.0016097888784231957,0.0002920957161747282,5.581742068015627e-06,0.0,832.59,19.0,43.82052631578947,36.97203424717484,19.0,323.49,9.0,9.0
ACC00042,0,3,0.012006003001500749,0.003784925495780924,0.00034462327124562986,4.109172944356043e-06,0.0,1312.83,13.0,100.98692307692308,214.84983043917813,13.0,352.11,11.0,11.0
ACC00259,0,6,0.006003001500750374,7.936901383624746e-05,0.0001111343299836725,3.338273308586136e-05,0.0,1555.33,9.0,172.81444444444443,350.05454721768405,9.0,125.07,3.0,3.0
ACC00824,0,3,0.012006003001500749,0.004316722926027579,0.0003465201282339766,1.2920218921489997e-05,0.0,1113.84,13.0,85.67999999999999,100.91722928552224,13.0,507.42,11.0,11.0
ACC00556,0,2,0.011505752876438218,0.0025794929496780424,0.0002675665190616812,1.1871259977958575e-05,0.0,2013.54,14.0,143.8242857142857,212.21343953360096,14.0,345.68,10.0,9.0
ACC01122,0,6,0.010505252626313155,0.004690658642634631,0.0005859193171880963,3.0446714808141123e-06,0.0,299.03,11.0,27.184545454545454,20.578538025640384,10.0,1069.0,11.0,11.0
ACC01914,0,2,0.00850425212606303,8.012014015015516e-06,0.00034484855931989815,8.784766909317499e-06,0.0,721.66,5.0,144.332,137.30177263968588,5.0,554.3199999999999,12.0,12.0
ACC01585,0,2,0.011505752876438218,0.0011642457865569421,0.0005134009806330003,0.0,0.0,697.01,14.0,49.78642857142857,65.06810285647384,14.0,977.8,9.0,9.0
ACC01127,0,1,0.011505752876438218,0.0002966948939935433,0.0003688599674670645,1.0533210267141813e-05,0.0,976.61,11.0,88.78272727272727,117.15301098058974,11.0,496.79,12.0,12.0
ACC01980,0,1,0.011005502751375688,0.001391085933357069,0.0004969478454021228,3.980594658775082e-06,0.0,739.1600000000001,12.0,61.59666666666667,96.88883623967617,12.0,709.17,10.0,10.0
ACC01757,0,3,0.009004502251125562,0.00205996391589188,0.0003966019710533831,9.298926850237777e-06,0.0,874.65,10.0,87.465,111.15659207222534,10.0,479.42,8.0,8.0
ACC01094,0,6,0.011505752876438218,0.0048050802177865715,0.0004912880133667718,2.0532662083704568e-06,0.0,293.98,12.0,24.498333333333335,27.313803314718943,12.0,668.22,11.0,11.0
ACC01028,0,3,0.0080040020010005,9.11366594208015e-05,0.00021457109589503726,3.797546023954012e-06,0.0,891.95,7.0,127.42142857142858,134.88285836588867,7.0,273.8,9.0,9.0
ACC01559,0,2,0.013506753376688344,0.00191762547940637,0.0006967267845460744,2.2683849869505024e-06,0.0,844.75,15.0,56.31666666666667,39.71951097862299,15.0,1602.0900000000001,12.0,12.0
ACC01240,0,2,0.012006003001500749,0.011310334847103231,0.0006172060745428508,1.3017106644082793e-06,0.0,466.39,9.0,51.82111111111111,73.12796702432736,9.0,838.6600000000001,15.0,15.0
ACC00908,0,1,0.010005002501250625,0.0023549061818196387,0.00019335038613607606,3.873101385047065e-06,0.0,912.15,13.0,70.16538461538461,74.01752806096951,13.0,183.5,7.0,7.0
ACC00397,0,2,0.010505252626313155,0.0017366040377546131,0.00038706104234360883,5.967526697372195e-06,0.0,655.54,13.0,50.426153846153845,53.02024181675988,13.0,337.40000000000003,8.0,8.0
ACC01805,0,2,0.011005502751375688,0.0013828235439040844,0.00037894959422832264,6.887174576255824e-06,0.0,754.65,13.0,58.05,55.53954327023824,13.0,720.22,9.0,9.0
ACC01247,0,5,0.00850425212606303,0.00011316969796209417,0.00032476901835946123,2.7166732430929273e-06,0.0,431.51,8.0,53.93875,36.97827989412936,8.0,746.8,9.0,9.0
ACC01124,0,3,0.00850425212606303,0.00041812698140862223,0.00014818926042426626,1.6764858804993812e-05,0.0,785.0,11.0,71.36363636363636,82.93456460037964,11.0,214.45999999999998,6.0,6.0
ACC01450,0,1,0.00850425212606303,0.0015615916066141179,0.00011020280691080716,2.1520853879011665e-06,0.0,402.54,11.0,36.594545454545454,25.168119661045942,11.0,90.19,6.0,6.0
ACC00220,0,2,0.011005502751375688,0.008085999956935425,0.0003072464545143906,1.108589935780053e-06,0.0,686.62,10.0,68.662,83.94343158738904,10.0,656.21,12.0,12.0
ACC01227,0,2,0.009004502251125562,0.003093263348390912,0.0006732705303057033,2.3074152114716846e-06,0.0,267.87,6.0,44.645,62.43467137736852,6.0,787.09,12.0,12.0
ACC01097,0,2,0.01250625312656328,0.0037568834467283695,0.00032625112656004256,1.6941192056400258e-06,0.0,541.4,15.0,36.093333333333334,29.44436731646083,15.0,333.8,10.0,10.0
ACC00248,0,3,0.009004502251125562,0.002575612130389519,0.0004636045073605111,3.0071489405481388e-06,0.0,313.14,11.0,28.467272727272725,21.692286228477204,11.0,377.27,7.0,7.0
ACC00159,0,3,0.009504752376188093,0.0017806701148371984,0.0004036552622741301,1.7729960181220688e-06,0.0,451.39,10.0,45.138999999999996,34.77708966482899,10.0,884.8,9.0,9.0
ACC00855,1,3,0.012006003001500749,0.0070518242104035,0.00025985006465920236,5.932568080188648e-07,0.0,824.09,11.0,74.91727272727273,107.12598677173612,11.0,366.82,13.0,13.0
ACC01015,0,1,0.011005502751375688,0.005639957115694985,0.0002469539741905192,3.367036248609019e-06,0.0,596.27,11.0,54.20636363636363,44.55122944941638,11.0,340.4,11.0,11.0
ACC01834,0,1,0.01250625312656328,0.0035047553806933497,0.00036138873283625753,0.0,0.0,636.94,15.0,42.46266666666667,47.16244745052794,15.0,386.28,10.0,10.0
ACC00798,0,3,0.010005002501250625,0.0026334488565604125,0.0004801130549643393,2.096415520724577e-06,0.0,1282.5700000000002,8.0,160.32125000000002,284.93487378384253,8.0,717.04,12.0,12.0
ACC00781,0,5,0.010505252626313155,0.0007938153260814592,0.00033208830875454604,4.8189357696600904e-06,0.0,1007.13,13.0,77.47153846153846,104.27042804219501,13.0,730.99,8.0,8.0
ACC00452,1,8,0.00850425212606303,7.0105122631385765e-06,0.0006638312065868512,0.017088072587299597,0.0,117262.21,10.0,11726.221000000001,15781.130296881956,6.0,52001.05,11.0,11.0
ACC01080,0,6,0.009504752376188093,0.003532547054307935,0.00017481734667904172,3.460136830351918e-06,0.0,824.0699999999999,13.0,63.38999999999999,60.45846342738128,13.0,259.54,6.0,6.0
ACC01340,0,2,0.01250625312656328,0.0026125425074899813,0.0003780899843609781,3.7145865805614863e-06,0.0,854.0500000000001,13.0,65.69615384615385,51.69562498227188,13.0,726.92,12.0,12.0
ACC01516,1,2,0.011005502751375688,0.00023798185378975776,0.00048735262221453774,8.618753428355366e-05,0.0,72524.76,6.0,12087.46,14461.447808286694,5.0,649.47,17.0,17.0
ACC00285,1,2,0.007003501750875437,1.9779659599569555e-05,0.0008695499291412524,0.000589162901832959,0.0,24.82,1.0,24.82,0.0,1.0,48959.14,13.0,13.0
ACC01795,0,6,0.01250625312656328,0.0009952423659277086,0.00039849812225709307,0.0,0.0,657.77,17.0,38.692352941176466,37.26172274087239,17.0,701.71,8.0,8.0
ACC00826,1,6,0.005502751375687844,0.0,0.0006934851367694718,0.0,0.0,14122.25,1.0,14122.25,0.0,1.0,33432.35,10.0,10.0
ACC00027,0,2,0.009004502251125562,0.017355649796870407,0.0005237463413115465,1.2030311705756438e-06,0.0,335.25,10.0,33.525,34.52723474141665,10.0,545.1800000000001,8.0,8.0
