transaction_id,sender_id,receiver_id,amount,timestamp,is_fraud
TXN0014872,ACC00081,ACC01842,36.86,2024-01-12 17:30:35.136917,0
TXN0001902,ACC01066,ACC01351,135.33,2024-01-12 17:30:37.065883,0
TXN0006616,ACC00451,ACC00949,122.42,2024-01-12 17:41:40.111971,0
TXN0015576,ACC01535,ACC00950,36.37,2024-01-12 17:49:48.118466,0
TXN0013745,ACC00290,ACC01448,16.18,2024-01-12 17:57:30.491388,0
TXN0004461,ACC01643,ACC01503,304.67,2024-01-12 17:59:01.365521,0
TXN0017780,ACC00562,ACC00970,33.45,2024-01-12 18:01:07.883689,0
TXN0019320,ACC00963,ACC00927,132.3,2024-01-12 18:03:11.185122,0
TXN0008316,ACC01885,ACC00268,26.44,2024-01-12 18:03:45.119213,0
TXN0001308,ACC01465,ACC01975,121.88,2024-01-12 18:19:47.635359,0
TXN0001331,ACC01728,ACC00455,142.95,2024-01-12 18:20:41.687142,0
TXN0018628,ACC01624,ACC00962,13.75,2024-01-12 18:24:02.395567,0
TXN0014341,ACC01577,ACC00666,137.23,2024-01-12 18:27:31.541945,0
TXN0016439,ACC01500,ACC00710,78.19,2024-01-12 18:40:51.008977,0
TXN0011690,ACC00391,ACC00012,16.68,2024-01-12 18:48:48.403090,0
TXN0011105,ACC00306,ACC01699,3.49,2024-01-12 19:00:26.774699,0
TXN0008504,ACC01667,ACC00537,6.38,2024-01-12 19:00:43.640869,0
TXN0004536,ACC01023,ACC00582,42.95,2024-01-12 19:05:07.404594,0
TXN0019987,ACC01312,ACC00682,6.27,2024-01-12 19:08:38.505262,1
TXN0002890,ACC00258,ACC01677,39.23,2024-01-12 19:27:41.251113,0
TXN0011020,ACC01171,ACC01213,64.43,2024-01-12 19:30:15.533929,0
TXN0015798,ACC01921,ACC01647,13.42,2024-01-12 19:30:54.154361,0
TXN0002059,ACC01384,ACC00258,41.78,2024-01-12 19:33:30.812234,0
TXN0009301,ACC00851,ACC00075,91.49,2024-01-12 19:51:09.331289,0
TXN0012918,ACC00528,ACC00648,12.2,2024-01-12 19:52:27.596848,0
TXN0014907,ACC00616,ACC01745,85.75,2024-01-12 20:02:56.116946,0
TXN0008129,ACC00917,ACC00705,46.41,2024-01-12 20:03:03.359391,0
TXN0002352,ACC00260,ACC01841,75.21,2024-01-12 20:11:36.343371,0
TXN0012740,ACC00904,ACC00850,5.16,2024-01-12 20:16:24.105084,0
TXN0007447,ACC01622,ACC01710,18.53,2024-01-12 20:19:49.074883,0
TXN0005190,ACC01924,ACC01742,15.45,2024-01-12 20:21:36.448595,0
TXN0016744,ACC00413,ACC00383,6.4,2024-01-12 20:28:10.305894,0
TXN0012715,ACC01275,ACC01356,36.95,2024-01-12 20:30:43.330290,0
TXN0000460,ACC01915,ACC00052,349.91,2024-01-12 20:41:41.913073,0
TXN0008562,ACC01706,ACC00379,100.85,2024-01-12 20:47:58.114175,0
TXN0012702,ACC00675,ACC01988,9.88,2024-01-12 21:08:46.798423,0
TXN0012884,ACC00553,ACC01683,38.96,2024-01-12 21:16:08.613953,0
TXN0006586,ACC00344,ACC01734,184.45,2024-01-12 21:44:54.687793,0
TXN0010117,ACC01200,ACC00962,55.73,2024-01-12 21:58:25.543962,0
TXN0011653,ACC00548,ACC00522,248.21,2024-01-12 22:13:53.699499,0
TXN0014952,ACC00967,ACC00873,76.75,2024-01-12 22:21:18.571984,0
TXN0015285,ACC00876,ACC01087,5.7,2024-01-12 22:25:34.028981,0
TXN0006975,ACC00463,ACC00404,34.1,2024-01-12 22:28:36.629573,0
TXN0001170,ACC01554,ACC01774,82.33,2024-01-12 22:36:44.098051,0
TXN0018882,ACC01892,ACC00111,20.11,2024-01-12 22:44:52.816561,0
TXN0014264,ACC01608,ACC01970,49.44,2024-01-12 22:49:07.834840,0
TXN0006734,ACC00722,ACC00921,69.26,2024-01-12 23:04:15.704268,0
TXN0003747,ACC01708,ACC01420,41.02,2024-01-12 23:07:54.847051,0
TXN0005811,ACC00788,ACC00813,186.85,2024-01-12 23:20:59.041087,0
TXN0004766,ACC00996,ACC00773,8.01,2024-01-12 23:44:52.606329,0
TXN0014191,ACC00707,ACC00905,41.45,2024-01-12 23:46:49.488053,0
TXN0017548,ACC00634,ACC00291,351.98,2024-01-12 23:49:15.885662,0
TXN0010339,ACC01739,ACC01397,8.56,2024-01-12 23:50:40.812805,0
TXN0000172,ACC00269,ACC00935,30.19,2024-01-13 00:00:44.884811,0
TXN0010342,ACC01240,ACC01888,15.16,2024-01-13 00:04:56.008369,0
TXN0016032,ACC00714,ACC00761,14.78,2024-01-13 00:12:29.608769,0
TXN0015372,ACC00418,ACC00691,40.66,2024-01-13 00:16:37.827272,0
TXN0010032,ACC00071,ACC01087,60.66,2024-01-13 00:17:34.011365,0
TXN0006694,ACC00391,ACC00066,61.86,2024-01-13 00:19:26.143087,0
TXN0005281,ACC01690,ACC01916,73.03,2024-01-13 00:25:00.264638,0
TXN0008823,ACC00681,ACC01537,15.2,2024-01-13 00:30:03.119953,0
TXN0000876,ACC00486,ACC01961,17.79,2024-01-13 00:30:30.850362,0
TXN0014168,ACC01479,ACC01084,19.28,2024-01-13 00:34:11.845967,0
TXN0010702,ACC01855,ACC00262,19.97,2024-01-13 00:39:40.845798,0
TXN0016521,ACC00506,ACC01309,549.42,2024-01-13 00:42:53.275379,0
TXN0013301,ACC00005,ACC00967,35.96,2024-01-13 00:51:58.096685,0
TXN0010592,ACC01127,ACC01571,30.04,2024-01-13 01:02:26.224633,0
TXN0008790,ACC01790,ACC01238,2.62,2024-01-13 01:03:13.860090,0
TXN0016843,ACC00368,ACC01964,37.66,2024-01-13 01:10:32.646385,0
TXN0017550,ACC01360,ACC00265,34.72,2024-01-13 01:17:38.564299,0
TXN0000770,ACC00240,ACC00883,77.42,2024-01-13 01:17:58.124484,0
TXN0010749,ACC00474,ACC00130,27.33,2024-01-13 01:28:05.753820,0
TXN0006825,ACC01027,ACC00174,16.17,2024-01-13 01:36:43.117908,0
TXN0002303,ACC01726,ACC00976,44.71,2024-01-13 01:37:37.615677,0
TXN0012914,ACC01649,ACC00840,23.71,2024-01-13 01:42:58.367669,0
TXN0015240,ACC01299,ACC00950,54.4,2024-01-13 01:43:27.790454,0
TXN0000854,ACC01964,ACC01922,182.11,2024-01-13 01:52:18.780167,0
TXN0009130,ACC01050,ACC00629,143.26,2024-01-13 02:18:23.032602,0
TXN0018472,ACC00732,ACC01710,3.01,2024-01-13 02:18:27.373680,0
TXN0005660,ACC01185,ACC00901,31.01,2024-01-13 02:18:56.357839,0
TXN0008694,ACC00301,ACC00033,31.77,2024-01-13 02:23:41.371039,0
TXN0002018,ACC00937,ACC01024,70.99,2024-01-13 02:27:31.819926,0
TXN0006977,ACC00502,ACC01267,110.24,2024-01-13 02:33:08.949931,0
TXN0002956,ACC01388,ACC01931,101.36,2024-01-13 02:45:14.768463,0
TXN0018729,ACC01253,ACC00141,4.59,2024-01-13 02:50:47.352223,0
TXN0008361,ACC00373,ACC00790,45.08,2024-01-13 02:55:46.580845,0
TXN0009540,ACC01765,ACC01572,49.13,2024-01-13 03:29:57.955854,0
TXN0019096,ACC00526,ACC01262,169.42,2024-01-13 03:30:38.197433,0
TXN0017199,ACC00010,ACC00907,34.3,2024-01-13 03:49:01.607200,0
TXN0002064,ACC01211,ACC00911,45.53,2024-01-13 03:50:53.524542,0
TXN0017603,ACC01911,ACC01626,31.39,2024-01-13 03:54:50.716300,0
TXN0008303,ACC01856,ACC00468,39.12,2024-01-13 04:11:01.698147,0
TXN0019088,ACC01026,ACC00331,4.18,2024-01-13 04:11:05.772197,0
TXN0000901,ACC00396,ACC01575,20.66,2024-01-13 04:31:34.865822,0
TXN0009256,ACC00921,ACC01478,12.15,2024-01-13 04:46:14.231727,0
TXN0010999,ACC00224,ACC00996,23.53,2024-01-13 04:50:35.896425,0
TXN0006060,ACC01672,ACC00080,35.13,2024-01-13 04:53:35.806746,0
TXN0009137,ACC00131,ACC01801,116.79,2024-01-13 04:57:31.165900,0
TXN0010789,ACC00311,ACC00263,19.18,2024-01-13 05:04:34.476302,0
TXN0011616,ACC01694,ACC00855,21.77,2024-01-13 05:08:20.056019,0
TXN0017537,ACC01427,ACC01299,109.29,2024-01-13 05:12:20.447362,0
TXN0016672,ACC00568,ACC01354,44.42,2024-01-13 05:20:56.753187,0
TXN0015797,ACC00014,ACC01921,43.73,2024-01-13 05:27:06.223966,0
TXN0007865,ACC00672,ACC01653,9.77,2024-01-13 05:30:55.336043,0
TXN0015672,ACC00646,ACC00501,11.37,2024-01-13 05:32:33.649982,0
TXN0006592,ACC00145,ACC00773,193.2,2024-01-13 05:33:11.467700,0
TXN0009394,ACC00725,ACC01854,40.61,2024-01-13 05:38:14.150929,0
TXN0014221,ACC00462,ACC00397,100.12,2024-01-13 05:45:59.376167,0
TXN0003094,ACC01749,ACC01312,11.74,2024-01-13 05:57:33.127992,0
TXN0009618,ACC00951,ACC00513,113.58,2024-01-13 05:59:26.045117,0
TXN0013215,ACC01171,ACC01120,61.6,2024-01-13 06:13:09.941298,0
TXN0013914,ACC00562,ACC00181,37.0,2024-01-13 06:23:53.602551,0
TXN0015975,ACC01399,ACC00329,35.66,2024-01-13 06:31:20.657960,0
TXN0016532,ACC01855,ACC00552,29.8,2024-01-13 06:39:22.628208,0
TXN0007186,ACC01973,ACC01082,2.78,2024-01-13 06:49:47.241843,0
TXN0009261,ACC01093,ACC00498,198.83,2024-01-13 06:58:22.170193,0
TXN0016904,ACC00471,ACC00193,17.76,2024-01-13 07:03:09.394267,0
TXN0010655,ACC01575,ACC00077,189.7,2024-01-13 07:16:59.300051,0
TXN0016568,ACC00365,ACC01359,71.38,2024-01-13 07:26:25.379187,0
TXN0009585,ACC01909,ACC00227,5.01,2024-01-13 07:31:19.180832,0
TXN0013516,ACC00517,ACC01324,57.05,2024-01-13 07:42:02.437721,0
TXN0006946,ACC01250,ACC01835,3.65,2024-01-13 07:54:38.831531,0
TXN0018348,ACC01074,ACC01020,56.17,2024-01-13 07:55:37.932618,0
TXN0010279,ACC01303,ACC01950,138.04,2024-01-13 08:03:15.665182,0
TXN0001603,ACC01337,ACC01436,12.69,2024-01-13 08:16:23.554691,0
TXN0007275,ACC00288,ACC01222,14.23,2024-01-13 08:20:13.613111,0
TXN0002523,ACC00300,ACC00173,22.73,2024-01-13 08:23:44.806038,0
TXN0015083,ACC01913,ACC00755,39.09,2024-01-13 08:32:31.812964,0
TXN0002669,ACC01273,ACC01117,70.16,2024-01-13 08:37:53.429810,0
TXN0018807,ACC00626,ACC01530,125.06,2024-01-13 08:46:53.813749,0
TXN0009771,ACC00703,ACC01792,46.55,2024-01-13 08:50:44.609148,0
TXN0007802,ACC01945,ACC00892,12.74,2024-01-13 08:54:44.214725,0
TXN0000836,ACC01510,ACC01579,212.85,2024-01-13 08:55:43.657937,0
TXN0010427,ACC01935,ACC00334,18.13,2024-01-13 08:56:11.925029,0
TXN0015691,ACC00057,ACC01311,6.19,2024-01-13 09:01:07.172276,0
TXN0004820,ACC00948,ACC01126,27.39,2024-01-13 09:35:02.864572,0
TXN0012352,ACC01399,ACC01435,1.93,2024-01-13 09:37:04.899214,0
TXN0001129,ACC00929,ACC01222,49.13,2024-01-13 09:47:36.113405,0
TXN0015815,ACC00088,ACC00024,70.11,2024-01-13 09:58:45.781008,0
TXN0012255,ACC01955,ACC01899,14.14,2024-01-13 10:11:32.992624,0
TXN0014906,ACC01138,ACC01783,61.07,2024-01-13 10:15:35.082410,0
TXN0002285,ACC00444,ACC01767,57.65,2024-01-13 10:19:00.572998,0
TXN0004942,ACC01291,ACC01364,36.58,2024-01-13 10:22:57.836930,0
TXN0014087,ACC00734,ACC00601,7.22,2024-01-13 10:29:11.245923,0
TXN0008912,ACC01836,ACC00192,25.34,2024-01-13 10:52:12.577527,0
TXN0017019,ACC01956,ACC00736,39.83,2024-01-13 10:57:30.526135,0
TXN0012816,ACC01539,ACC01707,37.18,2024-01-13 10:59:21.927650,0
TXN0014126,ACC00104,ACC01881,39.5,2024-01-13 11:12:20.136894,0
TXN0004491,ACC00063,ACC00671,10.5,2024-01-13 11:18:01.598711,0
TXN0015982,ACC01903,ACC01987,141.02,2024-01-13 11:24:08.473268,0
TXN0016663,ACC00036,ACC00886,115.19,2024-01-13 11:24:26.846911,0
TXN0019677,ACC00575,ACC01487,38.69,2024-01-13 11:30:14.052684,1
TXN0017151,ACC01506,ACC00725,245.49,2024-01-13 11:34:26.731284,0
TXN0011403,ACC01093,ACC01419,9.06,2024-01-13 11:36:41.704502,0
TXN0016798,ACC00918,ACC01980,77.73,2024-01-13 11:40:45.257211,0
TXN0012368,ACC00715,ACC01125,80.52,2024-01-13 11:43:15.741060,0
TXN0000714,ACC00441,ACC01623,31.65,2024-01-13 11:58:26.556970,0
TXN0011529,ACC01575,ACC00867,10.59,2024-01-13 12:00:30.598658,0
TXN0010967,ACC00163,ACC00004,9.66,2024-01-13 12:05:24.991660,0
TXN0002892,ACC01532,ACC00742,83.25,2024-01-13 12:16:12.723613,0
TXN0003650,ACC00069,ACC01889,54.04,2024-01-13 12:31:51.707246,0
TXN0012216,ACC01257,ACC00471,21.22,2024-01-13 12:34:08.349113,0
TXN0019484,ACC00488,ACC01316,28.39,2024-01-13 12:34:10.752039,1
TXN0006483,ACC01966,ACC01611,22.22,2024-01-13 12:50:23.183571,0
TXN0009385,ACC00033,ACC01660,51.41,2024-01-13 12:50:34.649286,0
TXN0017067,ACC00970,ACC01340,42.86,2024-01-13 12:50:54.659473,0
TXN0004735,ACC00790,ACC01972,104.52,2024-01-13 12:53:44.201131,0
TXN0006155,ACC00052,ACC01789,56.72,2024-01-13 13:10:23.436963,0
TXN0018393,ACC00377,ACC00433,30.23,2024-01-13 13:10:37.980827,0
TXN0016994,ACC01893,ACC00661,16.21,2024-01-13 13:18:40.347651,0
TXN0010295,ACC00934,ACC01722,23.91,2024-01-13 13:24:21.217602,0
TXN0018344,ACC00740,ACC01235,3.92,2024-01-13 13:24:56.765137,0
TXN0005264,ACC01256,ACC01540,138.28,2024-01-13 13:25:34.611741,0
TXN0014226,ACC00514,ACC00954,288.67,2024-01-13 13:59:44.711346,0
TXN0005241,ACC00410,ACC00974,12.05,2024-01-13 14:00:03.631530,0
TXN0001222,ACC00702,ACC01621,70.85,2024-01-13 14:01:59.548181,0
TXN0003990,ACC01178,ACC00911,4.36,2024-01-13 14:05:12.840802,0
TXN0005115,ACC01158,ACC00997,61.76,2024-01-13 14:06:33.265535,0
TXN0000924,ACC01718,ACC00115,138.94,2024-01-13 14:41:34.232093,0
TXN0000052,ACC01183,ACC00918,14.7,2024-01-13 14:47:37.542209,0
TXN0015607,ACC00872,ACC01476,93.33,2024-01-13 14:51:06.088250,0
TXN0005638,ACC01145,ACC00318,22.03,2024-01-13 14:52:33.551603,0
TXN0019792,ACC01378,ACC01000,4.72,2024-01-13 14:55:11.853793,1
TXN0016493,ACC01110,ACC00187,20.27,2024-01-13 15:04:41.951616,0
TXN0007395,ACC00878,ACC00401,3.66,2024-01-13 15:09:53.941351,0
TXN0001849,ACC01675,ACC01052,55.29,2024-01-13 15:12:02.506102,0
TXN0004346,ACC01438,ACC01893,31.29,2024-01-13 15:21:57.766232,0
TXN0016168,ACC01402,ACC01998,251.28,2024-01-13 15:30:10.706599,0
TXN0016317,ACC00295,ACC00989,27.67,2024-01-13 15:45:51.246054,0
TXN0010737,ACC00890,ACC00986,9.97,2024-01-13 15:52:22.002029,0
TXN0006907,ACC01947,ACC00588,21.55,2024-01-13 15:54:26.569776,0
TXN0009391,ACC01967,ACC00800,203.8,2024-01-13 15:59:41.899401,0
TXN0017499,ACC00626,ACC01722,55.86,2024-01-13 16:02:15.408283,0
TXN0013699,ACC01591,ACC01248,55.78,2024-01-13 16:21:27.534885,0
TXN0015923,ACC01096,ACC00241,137.78,2024-01-13 16:31:26.497236,0
TXN0004277,ACC00323,ACC00749,10.38,2024-01-13 17:09:33.782729,0
TXN0011512,ACC00035,ACC01586,14.85,2024-01-13 17:11:56.855594,0
TXN0010435,ACC01106,ACC01077,41.07,2024-01-13 17:18:09.516612,0
TXN0018039,ACC00808,ACC01583,19.58,2024-01-13 17:20:39.683510,0
TXN0014004,ACC01856,ACC01418,649.88,2024-01-13 17:21:58.581503,0
TXN0005903,ACC00548,ACC00749,118.18,2024-01-13 17:23:01.589696,0
TXN0005267,ACC01752,ACC01568,17.16,2024-01-13 17:33:20.317755,0
TXN0005121,ACC01438,ACC00339,19.62,2024-01-13 17:40:40.831308,0
TXN0009371,ACC00735,ACC01027,31.19,2024-01-13 17:41:12.143768,0
TXN0013327,ACC01699,ACC01173,153.65,2024-01-13 17:44:20.266259,0
TXN0002449,ACC00712,ACC00555,14.46,2024-01-13 17:45:45.900683,0
TXN0012579,ACC01136,ACC00021,8.41,2024-01-13 17:46:45.975474,0
TXN0017806,ACC00348,ACC00162,28.9,2024-01-13 17:51:46.682541,0
TXN0006565,ACC00329,ACC00601,77.38,2024-01-13 17:55:46.283583,0
TXN0008506,ACC01531,ACC00312,116.49,2024-01-13 17:55:49.069930,0
TXN0001382,ACC01561,ACC01879,440.88,2024-01-13 17:58:11.117995,0
TXN0015707,ACC00607,ACC01505,15.11,2024-01-13 18:00:18.671508,0
TXN0019532,ACC00488,ACC01310,12.42,2024-01-13 18:08:57.799049,1
TXN0004379,ACC00388,ACC00171,13.04,2024-01-13 18:09:13.861721,0
TXN0016011,ACC01638,ACC00564,82.86,2024-01-13 18:09:55.059654,0
TXN0007309,ACC00241,ACC01900,10.31,2024-01-13 18:13:48.757173,0
TXN0004616,ACC01985,ACC00932,131.0,2024-01-13 18:21:38.503262,0
TXN0006298,ACC00266,ACC00619,21.84,2024-01-13 18:22:12.934485,0
TXN0009765,ACC01980,ACC01854,23.06,2024-01-13 18:25:57.924270,0
TXN0007627,ACC01007,ACC00242,59.76,2024-01-13 18:27:31.234040,0
TXN0009286,ACC01671,ACC00168,55.37,2024-01-13 18:32:19.387681,0
TXN0004849,ACC01804,ACC01613,58.86,2024-01-13 18:38:10.540770,0
TXN0019917,ACC01164,ACC01484,10.31,2024-01-13 18:41:25.266984,1
TXN0011317,ACC00892,ACC01351,53.89,2024-01-13 18:46:36.265008,0
TXN0009552,ACC01940,ACC01931,64.52,2024-01-13 18:48:04.037336,0
TXN0002536,ACC01531,ACC00163,106.8,2024-01-13 18:54:32.243747,0
TXN0010636,ACC01931,ACC01807,12.78,2024-01-13 18:59:13.376914,0
TXN0003379,ACC01749,ACC00292,13.82,2024-01-13 19:01:19.129377,0
TXN0001173,ACC00875,ACC01003,30.72,2024-01-13 19:05:26.618794,0
TXN0000301,ACC00597,ACC01693,16.91,2024-01-13 19:13:49.355610,0
TXN0009490,ACC00532,ACC01018,42.57,2024-01-13 19:19:10.726704,0
TXN0013580,ACC00962,ACC00176,35.38,2024-01-13 19:19:23.055679,0
TXN0006612,ACC00884,ACC00500,7.6,2024-01-13 19:24:03.992419,0
TXN0008173,ACC01523,ACC00039,12.92,2024-01-13 19:25:13.069876,0
TXN0014285,ACC00951,ACC00505,2.95,2024-01-13 19:25:26.176730,0
TXN0014596,ACC00642,ACC00729,40.23,2024-01-13 19:26:49.548040,0
TXN0013323,ACC00610,ACC01399,33.84,2024-01-13 19:27:58.450191,0
TXN0019435,ACC00623,ACC00440,47706.87,2024-01-13 19:59:46.719752,1
TXN0011133,ACC01795,ACC01841,133.64,2024-01-13 20:04:23.747677,0
TXN0004212,ACC00184,ACC00549,86.26,2024-01-13 20:05:34.470482,0
TXN0009749,ACC00122,ACC00242,132.0,2024-01-13 20:06:31.496845,0
TXN0004032,ACC01455,ACC00258,8.32,2024-01-13 20:10:03.028023,0
TXN0015166,ACC01267,ACC00050,8.59,2024-01-13 20:11:54.632020,0
TXN0013343,ACC00906,ACC00613,26.83,2024-01-13 20:14:05.153038,0
TXN0003828,ACC00767,ACC01668,136.77,2024-01-13 20:15:40.033715,0
TXN0011638,ACC01302,ACC01105,25.75,2024-01-13 20:31:53.507175,0
TXN0001213,ACC01418,ACC01386,96.92,2024-01-13 20:33:45.447708,0
TXN0010413,ACC01464,ACC00425,17.58,2024-01-13 20:42:44.988833,0
TXN0019488,ACC00449,ACC00623,19.76,2024-01-13 20:46:25.473926,1
TXN0006200,ACC00619,ACC01458,17.07,2024-01-13 21:03:36.199827,0
TXN0012699,ACC00693,ACC01853,17.66,2024-01-13 21:15:09.989606,0
TXN0009011,ACC01723,ACC01310,6.97,2024-01-13 21:16:57.350505,0
TXN0002431,ACC01717,ACC00670,9.74,2024-01-13 21:31:02.292858,0
TXN0015758,ACC00977,ACC01155,19.5,2024-01-13 21:34:46.945988,0
TXN0009412,ACC00539,ACC01070,64.74,2024-01-13 21:34:49.498702,0
TXN0005986,ACC01230,ACC00329,12.72,2024-01-13 21:39:54.187773,0
TXN0002941,ACC00187,ACC00245,18.92,2024-01-13 21:40:26.159463,0
TXN0009088,ACC00111,ACC00367,28.29,2024-01-13 21:52:18.923827,0
TXN0016606,ACC00284,ACC00580,9.5,2024-01-13 21:57:52.827246,0
TXN0018708,ACC01532,ACC00954,9.01,2024-01-13 22:08:21.312704,0
TXN0019658,ACC00623,ACC01868,12.26,2024-01-13 22:16:44.144196,1
TXN0000750,ACC00757,ACC01243,10.94,2024-01-13 22:19:27.742481,0
TXN0010475,ACC00662,ACC00010,8.1,2024-01-13 22:26:09.033577,0
TXN0015782,ACC01458,ACC01641,20.39,2024-01-13 22:27:04.572941,0
TXN0013854,ACC01680,ACC00769,27.62,2024-01-13 22:33:59.109055,0
TXN0009620,ACC01514,ACC00423,51.16,2024-01-13 22:38:39.745829,0
TXN0007531,ACC01220,ACC01127,69.41,2024-01-13 22:45:56.103625,0
TXN0011066,ACC00890,ACC00651,23.16,2024-01-13 22:49:39.052289,0
TXN0010599,ACC01301,ACC01136,50.94,2024-01-13 22:59:37.003525,0
TXN0006009,ACC01781,ACC00614,12.13,2024-01-13 23:00:17.828212,0
TXN0015358,ACC01542,ACC00347,13.16,2024-01-13 23:13:32.916006,0
TXN0004267,ACC00659,ACC00943,3.02,2024-01-13 23:20:34.524147,0
TXN0017481,ACC01167,ACC00789,11.7,2024-01-13 23:24:10.221152,0
TXN0001014,ACC00458,ACC01203,265.91,2024-01-13 23:27:13.580541,0
TXN0008762,ACC00648,ACC00306,7.96,2024-01-13 23:46:43.091778,0
TXN0003367,ACC01821,ACC00333,40.99,2024-01-13 23:47:15.906149,0
TXN0000940,ACC01896,ACC01449,7.13,2024-01-13 23:47:59.201508,0
TXN0010922,ACC00548,ACC00598,252.34,2024-01-13 23:51:34.682752,0
TXN0011194,ACC00137,ACC01650,21.86,2024-01-14 00:07:11.350648,0
TXN0002348,ACC00359,ACC01780,76.11,2024-01-14 00:21:06.939560,0
TXN0003914,ACC01021,ACC00647,5.48,2024-01-14 00:33:13.316537,0
TXN0007953,ACC01110,ACC01700,6.25,2024-01-14 00:49:29.675308,0
TXN0008836,ACC00967,ACC01657,17.2,2024-01-14 00:50:02.519776,0
TXN0003066,ACC01735,ACC01919,272.03,2024-01-14 01:00:32.059910,0
TXN0002714,ACC01966,ACC00892,51.48,2024-01-14 01:04:23.330776,0
TXN0018808,ACC00580,ACC01569,42.7,2024-01-14 01:05:35.607466,0
TXN0006339,ACC01900,ACC01280,31.37,2024-01-14 01:18:32.632586,0
TXN0015784,ACC00293,ACC01741,78.95,2024-01-14 01:20:31.246286,0
TXN0002566,ACC00185,ACC01982,10.02,2024-01-14 01:21:06.277913,0
TXN0018987,ACC00008,ACC01574,63.39,2024-01-14 01:34:46.516053,0
TXN0007205,ACC01153,ACC00605,39.97,2024-01-14 01:35:27.836435,0
TXN0011648,ACC00336,ACC00117,42.5,2024-01-14 01:44:21.472688,0
TXN0016748,ACC00179,ACC01944,28.33,2024-01-14 01:54:02.062240,0
TXN0002292,ACC01858,ACC01801,36.69,2024-01-14 02:19:45.532589,0
TXN0015134,ACC00930,ACC01563,50.93,2024-01-14 02:22:44.004918,0
TXN0006461,ACC01969,ACC01591,7.22,2024-01-14 02:25:04.007869,0
TXN0003544,ACC01194,ACC01589,172.74,2024-01-14 02:32:57.538161,0
TXN0007930,ACC00754,ACC01516,68.71,2024-01-14 02:35:12.164683,0
TXN0010981,ACC00662,ACC01816,47.45,2024-01-14 02:35:32.035583,0
TXN0015331,ACC00033,ACC00615,12.57,2024-01-14 03:09:32.126274,0
TXN0011045,ACC00256,ACC01368,92.88,2024-01-14 03:09:48.130392,0
TXN0000631,ACC00746,ACC01621,207.57,2024-01-14 03:27:59.409846,0
TXN0002102,ACC01661,ACC01949,11.66,2024-01-14 03:32:58.932766,0
TXN0008625,ACC01241,ACC00350,42.67,2024-01-14 03:35:05.821743,0
TXN0006204,ACC01067,ACC01151,8.21,2024-01-14 03:37:10.647668,0
TXN0004119,ACC00423,ACC01903,9.51,2024-01-14 03:48:42.205589,0
TXN0019462,ACC00627,ACC01310,17238.07,2024-01-14 03:54:11.258021,1
TXN0006495,ACC01186,ACC00699,52.34,2024-01-14 04:05:39.199185,0
TXN0019620,ACC01684,ACC01330,1.16,2024-01-14 04:12:30.760156,1
TXN0018107,ACC01214,ACC01427,11.38,2024-01-14 04:15:37.305146,0
TXN0001722,ACC01514,ACC00513,80.36,2024-01-14 04:17:07.161734,0
TXN0000551,ACC00525,ACC00210,27.47,2024-01-14 04:19:10.241327,0
TXN0019915,ACC00333,ACC01016,43.13,2024-01-14 04:40:24.794260,1
TXN0007236,ACC01202,ACC01386,24.33,2024-01-14 04:40:56.991696,0
TXN0009993,ACC00117,ACC01429,5.48,2024-01-14 04:52:04.315458,0
TXN0005337,ACC00832,ACC00078,12.66,2024-01-14 04:58:51.477612,0
TXN0009471,ACC00176,ACC01088,219.51,2024-01-14 04:59:01.376175,0
TXN0008363,ACC00661,ACC01984,19.63,2024-01-14 05:12:48.222652,0
TXN0001881,ACC01967,ACC01172,230.14,2024-01-14 05:13:43.018262,0
TXN0004894,ACC01392,ACC00357,9.23,2024-01-14 05:18:28.283022,0
TXN0019612,ACC00623,ACC00961,14.57,2024-01-14 05:31:07.195612,1
TXN0010853,ACC01618,ACC01102,20.83,2024-01-14 05:46:06.138109,0
TXN0010511,ACC00557,ACC00553,33.12,2024-01-14 05:49:11.900557,0
TXN0009649,ACC01163,ACC00531,42.86,2024-01-14 05:52:16.205328,0
TXN0007913,ACC00944,ACC00155,63.47,2024-01-14 06:06:48.420872,0
TXN0012544,ACC00208,ACC01022,15.17,2024-01-14 06:07:42.956418,0
TXN0003916,ACC01506,ACC00933,29.82,2024-01-14 06:26:19.583873,0
TXN0018469,ACC01058,ACC00499,39.91,2024-01-14 06:27:05.570852,0
TXN0014962,ACC00338,ACC01006,46.75,2024-01-14 06:39:16.738073,0
TXN0017859,ACC01529,ACC01945,63.53,2024-01-14 06:44:26.736163,0
TXN0001381,ACC00128,ACC00044,18.44,2024-01-14 07:03:28.659636,0
TXN0003027,ACC00813,ACC00948,56.77,2024-01-14 07:07:34.924300,0
TXN0000801,ACC01861,ACC00778,17.83,2024-01-14 07:11:43.907743,0
TXN0009116,ACC00827,ACC00646,229.42,2024-01-14 07:15:46.932923,0
TXN0001462,ACC01818,ACC01284,25.77,2024-01-14 07:25:01.277706,0
TXN0004637,ACC01415,ACC00042,7.66,2024-01-14 07:27:53.413088,0
TXN0002807,ACC00708,ACC00704,12.19,2024-01-14 07:33:34.213805,0
TXN0002781,ACC00249,ACC01428,15.18,2024-01-14 07:34:50.638163,0
TXN0014515,ACC00325,ACC00661,53.66,2024-01-14 07:35:30.079476,0
TXN0006670,ACC00238,ACC01688,44.21,2024-01-14 07:37:10.034892,0
